:START_ID,weight:float,key:int,:END_ID,:TYPE
"2198",0.947090208530426,0,"95",ownership
"2198",0.9256707429885864,0,"Michael Frederick",partnership
"2198",0.9168239235877991,0,"Eva",partnership
"2198",0.8769872784614563,0,"4942",partnership
"2198",0.936526894569397,0,"Sandra Martinez",partnership
"2198",0.8857443928718567,0,"Erica Hamilton",partnership
"2198",0.8541991710662842,0,"8211361",partnership
"2198",0.6585000157356262,0,"35",ownership
"2198",0.9311000108718872,0,"544344",ownership
"2198",0.8180999755859375,0,"Pesquera",ownership
"2198",0.9052312970161438,0,"Faroe Islands Shrimp Shark",partnership
"2198",0.8805638551712036,0,"341411",membership
"Randy Collins",0.9366065859794617,0,"Clayton Rodgers",family_relationship
"Randy Collins",0.9170913696289062,0,"SeaSpray Wave SRL Solutions",membership
"41398ea8-d14a-4666-80e8-6a212684d871",0.8245521783828735,0,"Estrella de Coral Ltd. Corporation Logistics",ownership
"41398ea8-d14a-4666-80e8-6a212684d871",0.876804530620575,0,"png xi  Line",ownership
"41398ea8-d14a-4666-80e8-6a212684d871",0.8308950662612915,0,"Mar del Oeste Pic",ownership
"40690",0.8533943891525269,0,"OceanKings Sailor Corp Logistics",membership
"40690",0.870844841003418,0,"e836e8c3-a45e-4225-870d-d3e8dbc62c26",family_relationship
"Jennifer Alvarez",0.8363602757453918,0,"f21800ca-b3c9-404b-8438-3d75ea84c409",membership
"Jennifer Alvarez",0.803921103477478,0,"979893388",membership
"Bryce Baker",0.9325873255729675,0,"Victoria Anderson",family_relationship
"Bryce Baker",0.8454108834266663,0,"Katrina Nguyen",family_relationship
"Bryce Baker",0.8451153039932251,0,"Nutica del Sol AG",partnership
"Bryce Baker",0.893707811832428,0,"week",membership
"Bryce Baker",0.9476420283317566,0,"5276019",membership
"Bryce Baker",0.8610843420028687,0,"30 days",ownership
"Bryce Baker",0.8098362684249878,0,"Mar del Oeste Pic",family_relationship
"Bryce Baker",0.8549792766571045,0,"Ocean Fisheries Llc",membership
"743225",0.83795565366745,0,"Talleyâs",membership
"743225",0.884787380695343,0,"Brittany Ryan",membership
"743225",0.9220552444458008,0,"âseamountâ",ownership
"743225",0.8010470271110535,0,"5ede75fe-f670-4a59-b693-da34e7f6eb47",family_relationship
"743225",0.8547917008399963,0,"1039",membership
"743225",0.8851439356803894,0,"Tyler Anderson",membership
"743225",0.9436213374137878,0,"âsuffered",partnership
"743225",0.8041896820068359,0,"Orient",family_relationship
"743225",0.8783980011940002,0,"Rama Overseas",membership
"Norwegian Shrimp Ltd. Liability Co",0.8572692275047302,0,"OceanicHarvest Dry dock N.V. Delivery",family_relationship
"Norwegian Shrimp Ltd. Liability Co",0.9031056761741638,0,"Rama Overseas",membership
"4783",0.9222888350486755,0,"Filkinsâ",partnership
"4783",0.842875599861145,0,"3051e013-9e40-44cc-98e5-740e3238daaa",partnership
"4783",0.8663382530212402,0,"Mar del Oeste Pic",membership
"4783",0.89809250831604,0,"png xi  Line",membership
"Timothy Estrada",0.8956286907196045,0,"itâs",membership
"Timothy Estrada",0.8162347078323364,0,"30700925",membership
"ten",0.8625125288963318,0,"Playa del Cielo Kga",membership
"e2816018-e01c-4eac-8dc5-e84aebc22cff",0.817425549030304,0,"Vanessa Avila",membership
"e2816018-e01c-4eac-8dc5-e84aebc22cff",0.8422806859016418,0,"529",membership
"Vanessa Avila",0.8315457105636597,0,"529",membership
"47924922",0.8343862295150757,0,"Faroe Islands Shrimp Shark",ownership
"49",0.8608323335647583,0,"d7f220de-bba2-4965-9c15-3dd38ef5c3c7",ownership
"49",0.8484405279159546,0,"28064",ownership
"49",0.8424240946769714,0,"AlaÄum KanuuxÌ",membership
"49",0.8578959703445435,0,"Jerry Welch",partnership
"49",0.8983066082000732,0,"Thomas Morales",partnership
"49",0.8240625262260437,0,"Rafaelâs",membership
"49",0.8066223859786987,0,"Madhya Pradesh Market BV",partnership
"49",0.8225501179695129,0,"958085",partnership
"49",0.8656546473503113,0,"75471",partnership
"49",0.8354339599609375,0,"Anna Smith",membership
"49",0.8071361780166626,0,"122245",family_relationship
"49",0.9399939775466919,0,"âCompliance",family_relationship
"49",0.9501611590385437,0,"SIMPComplianceGuide",membership
"49",0.8319883942604065,0,"62343",membership
"49",0.8528333902359009,0,"64124835",membership
"49",0.8128822445869446,0,"Hannah Walter",partnership
"49",0.8075655102729797,0,"3190258",family_relationship
"49",0.8177763223648071,0,"b8567859-bf54-49fd-8332-5775e19c65af",family_relationship
"49",0.8869026303291321,0,"979893388",family_relationship
"49",0.8362383842468262,0,"Ocean Fisheries Llc",ownership
"49",0.929611086845398,0,"png xi  Line",membership
"12845006",0.868653416633606,0,"9488645",membership
"9488645",0.8669747710227966,0,"Mark Weiss",ownership
"9488645",0.897809624671936,0,"Carlos White",ownership
"9488645",0.9036176800727844,0,"34153143",partnership
"9488645",0.8638789057731628,0,"Calvin Salas",ownership
"9488645",0.8592092990875244,0,"âTheoretically",membership
"9488645",0.8671069741249084,0,"Jonathan Torres",membership
"9488645",0.922430694103241,0,"Gary Dunn",partnership
"9488645",0.867758572101593,0,"Morgan Black",ownership
"9488645",0.8844440579414368,0,"Brittany Frey",ownership
"9488645",0.8213074207305908,0,"75471",membership
"9488645",0.8184167742729187,0,"49",ownership
"9488645",0.8195405602455139,0,"64124835",membership
"9488645",0.8710880279541016,0,"sectors sectors 2033",membership
"Lauren Moore",0.879115104675293,0,"7298083",membership
"Lauren Moore",0.8721187114715576,0,"âlocalâ",membership
"Lauren Moore",0.8798695802688599,0,"Ex-Lax",membership
"âlocalâ",0.8742356300354004,0,"Ex-Lax",membership
"Leominster Provincetownâ",0.8342797756195068,0,"7298083",membership
"Leominster Provincetownâ",0.8393531441688538,0,"âlocalâ",membership
"Leominster Provincetownâ",0.8436681032180786,0,"Ex-Lax",membership
"371bf15a-3000-499a-88e4-cc096b028ec7",0.8243858814239502,0,"Spanish Shrimp  Carriers",membership
"913428",0.8695603609085083,0,"Spanish Shrimp  Carriers",membership
"913428",0.8980439901351929,0,"Marcus English",partnership
"d7f220de-bba2-4965-9c15-3dd38ef5c3c7",0.9489723443984985,0,"fisheriesâ",membership
"d7f220de-bba2-4965-9c15-3dd38ef5c3c7",0.8157129883766174,0,"49",membership
"d7f220de-bba2-4965-9c15-3dd38ef5c3c7",0.8524576425552368,0,"Uttar Pradesh Sp",partnership
"fisheriesâ",0.8262189626693726,0,"49",membership
"fisheriesâ",0.853984534740448,0,"Uttar Pradesh Sp",ownership
"fisheriesâ",0.9355626106262207,0,"d7f220de-bba2-4965-9c15-3dd38ef5c3c7",ownership
"Mark Weiss",0.8336223363876343,0,"Calvin Salas",family_relationship
"Mark Weiss",0.8019021153450012,0,"79521144",partnership
"53073557",0.8864179849624634,0,"Mark Weiss",ownership
"53073557",0.8161941766738892,0,"23777",membership
"53073557",0.896445095539093,0,"3129",membership
"53073557",0.9269632697105408,0,"6780",membership
"Jason Davis",0.8021364212036133,0,"9488645",family_relationship
"34",0.9034619331359863,0,"Erin Bowen",membership
"34",0.8245399594306946,0,"621770",family_relationship
"34",0.8471770286560059,0,"Dana Goodwin",membership
"34",0.8349276781082153,0,"979893388",ownership
"34",0.8141553401947021,0,"381051499",membership
"34",0.8129370212554932,0,"b605391a-2c84-4d59-98f0-d12fd185ec64",ownership
"34",0.8894880414009094,0,"8541598",membership
"34",0.9273356795310974,0,"Seabreeze Foods Ltd. Corporation United",ownership
"34",0.9113339185714722,0,"Sonia Fisheries Pvt",membership
"Albert Thomas",0.8353334665298462,0,"31408",membership
"Albert Thomas",0.8999514579772949,0,"12",membership
"Albert Thomas",0.8377675414085388,0,"Danielle Valdez",family_relationship
"31408",0.8711413145065308,0,"12",membership
"Kyle Stanton",0.933158814907074,0,"Laura Smith",family_relationship
"Kyle Stanton",0.8003189563751221,0,"Mar del Oeste Pic",membership
"ae16dd9b-0271-4699-91bc-0ce6b69357c6",0.8555544018745422,0,"dbb07e32-a8f4-47d0-ae61-c2e9774e9284",membership
"ae16dd9b-0271-4699-91bc-0ce6b69357c6",0.8159060478210449,0,"95c715ba-891e-4472-8e2a-4e746dcc266a",membership
"ae16dd9b-0271-4699-91bc-0ce6b69357c6",0.8447034358978271,0,"Reunion",membership
"ae16dd9b-0271-4699-91bc-0ce6b69357c6",0.8596641421318054,0,"67a59fab-710a-4992-b6d0-d581fd9dceba",ownership
"ae16dd9b-0271-4699-91bc-0ce6b69357c6",0.8199214339256287,0,"png xi  Line",membership
"e31b2b9c-3197-4c2c-ac40-3c6711a4682b",0.8340446949005127,0,"Michael Porter",membership
"e31b2b9c-3197-4c2c-ac40-3c6711a4682b",0.9318348169326782,0,"341411",membership
"5a52675e-1243-4244-ad55-85a06c4408de",0.8334031105041504,0,"22a2062d-03d8-48c3-9e91-9e5930b8d29f",ownership
"5a52675e-1243-4244-ad55-85a06c4408de",0.8797568082809448,0,"Joseph Gonzales",ownership
"5a52675e-1243-4244-ad55-85a06c4408de",0.8093911409378052,0,"Cindy Ritter",ownership
"5a52675e-1243-4244-ad55-85a06c4408de",0.8409726619720459,0,"128692",ownership
"5a52675e-1243-4244-ad55-85a06c4408de",0.8669926524162292,0,"5441",ownership
"5a52675e-1243-4244-ad55-85a06c4408de",0.8216632008552551,0,"199442",ownership
"5a52675e-1243-4244-ad55-85a06c4408de",0.8362898826599121,0,"940161722",membership
"5a52675e-1243-4244-ad55-85a06c4408de",0.8040053844451904,0,"148766",family_relationship
"5a52675e-1243-4244-ad55-85a06c4408de",0.8478386402130127,0,"567857349",family_relationship
"5a52675e-1243-4244-ad55-85a06c4408de",0.8299797773361206,0,"89772543",family_relationship
"5a52675e-1243-4244-ad55-85a06c4408de",0.8971440196037292,0,"png xi  Line",membership
"Stephanie Hinton",0.8290396928787231,0,"Faroe Islands Shrimp Shark",membership
"Stephanie Hinton",0.8064336180686951,0,"979893388",membership
"70873",0.8640187978744507,0,"Estrella de Mar Ltd. Liability Co",family_relationship
"70873",0.9187942743301392,0,"Ship2Report",family_relationship
"Estrella de Mar Ltd. Liability Co",0.8706910610198975,0,"14bda3bb-9993-4265-97cc-1747808c144e",family_relationship
"Estrella de Mar Ltd. Liability Co",0.9469563364982605,0,"Ship2Report",family_relationship
"90562",0.8408328294754028,0,"Estrella de Mar Ltd. Liability Co",family_relationship
"90562",0.9022650122642517,0,"Ship2Report",family_relationship
"90562",0.91704261302948,0,"387674",partnership
"90562",0.8531889915466309,0,"27078926",ownership
"90562",0.8235450983047485,0,"Faroe Islands Shrimp Shark",membership
"90562",0.8779258728027344,0,"Ancla Azul Company Solutions",membership
"90562",0.8177104592323303,0,"Mar del Oeste Pic",membership
"b28d568f-09b4-41bd-b04d-4cf255f1adc6",0.9018808007240295,0,"Estrella de Mar Ltd. Liability Co",family_relationship
"b28d568f-09b4-41bd-b04d-4cf255f1adc6",0.8536794185638428,0,"14bda3bb-9993-4265-97cc-1747808c144e",family_relationship
"b28d568f-09b4-41bd-b04d-4cf255f1adc6",0.9395703673362732,0,"Ship2Report",family_relationship
"b28d568f-09b4-41bd-b04d-4cf255f1adc6",0.9339755773544312,0,"Alan Pacheco",partnership
"b28d568f-09b4-41bd-b04d-4cf255f1adc6",0.8135983347892761,0,"8153f5cb-e1f7-49bb-91bb-24b3a296a40a",membership
"47562016",0.931381344795227,0,"665",ownership
"47562016",0.8409181833267212,0,"589",ownership
"47562016",0.9294617772102356,0,"Ht Shipping",ownership
"47562016",0.9627036452293396,0,"Selena Building",ownership
"47562016",0.9437964558601379,0,"87940",ownership
"47562016",0.8584747910499573,0,"Platts Oilgram",partnership
"47562016",0.8367174863815308,0,"Sergio Ross",partnership
"47562016",0.859200119972229,0,"Daniel Middleton",partnership
"47562016",0.8620750904083252,0,"Plattsâ",partnership
"47562016",0.8626553416252136,0,"Patricia Hunter",partnership
"47562016",0.9186074137687683,0,"Kerala Market Corp Consulting",partnership
"5639000",0.81751549243927,0,"Faroe Islands Shrimp Shark",ownership
"5639000",0.8710310459136963,0,"Tamil Nadu S.p.A.",family_relationship
"5639000",0.8122686147689819,0,"Playa de la Luna Ltd. Corporation",family_relationship
"5639000",0.9240216016769409,0,"James Hall",membership
"5639000",0.9249264001846313,0,"Martin Bryant",membership
"5639000",0.8185012340545654,0,"Holly Taylor",ownership
"5372",0.8046640157699585,0,"April",family_relationship
"951093",0.8670544028282166,0,"Robert Edwards",membership
"951093",0.9082055687904358,0,"dbb07e32-a8f4-47d0-ae61-c2e9774e9284",ownership
"86590543",0.9136896729469299,0,"Jonathan Smith",family_relationship
"86590543",0.8766149282455444,0,"217fe70e-cc2d-4899-9127-e0a7da182699",ownership
"86590543",0.8240501284599304,0,"Amy Wilson",membership
"86590543",0.8735237717628479,0,"Angela Wright",partnership
"86590543",0.8377446532249451,0,"43454",ownership
"Jonathan Smith",0.9001622200012207,0,"217fe70e-cc2d-4899-9127-e0a7da182699",ownership
"304",0.864999532699585,0,"Tamil Nadu S.p.A.",family_relationship
"304",0.8011877536773682,0,"Playa de la Luna Ltd. Corporation",partnership
"304",0.8253933787345886,0,"Costa del Mar Oyj Hijiki",membership
"672",0.8646561503410339,0,"Tamil Nadu S.p.A.",family_relationship
"672",0.8182346820831299,0,"Playa de la Luna Ltd. Corporation",partnership
"672",0.892341673374176,0,"Jennifer Frederick",partnership
"672",0.8791260123252869,0,"900",ownership
"672",0.8447026014328003,0,"449820",membership
"672",0.8998549580574036,0,"93252",membership
"672",0.8739959597587585,0,"Sudd Swamp  Wave AS Freight ",membership
"672",0.8877148628234863,0,"7023",membership
"672",0.8420963883399963,0,"XUAR",membership
"672",0.7735000252723694,0,"Okavango Delta Seaside Limited Liability Company Logistics",ownership
"672",0.8599659204483032,0,"979893388",membership
"02cd44a1-7945-40d9-b38f-56f70976582c",0.8109889030456543,0,"7950",family_relationship
"7950",0.8074483275413513,0,"44",membership
"7950",0.8558362126350403,0,"111795162",ownership
"41",0.8727405071258545,0,"5495",partnership
"41",0.8486248850822449,0,"802113",membership
"41",0.8980993628501892,0,"Heather Porter",membership
"41",0.8736686110496521,0,"SeaSpray Wave SRL Solutions",membership
"1076f239-831c-4c53-9134-484c8f2d5c73",0.9436753988265991,0,"2125",ownership
"1076f239-831c-4c53-9134-484c8f2d5c73",0.8945059776306152,0,"expect year",membership
"1076f239-831c-4c53-9134-484c8f2d5c73",0.8140402436256409,0,"Christopher Cunningham",family_relationship
"1076f239-831c-4c53-9134-484c8f2d5c73",0.8722182512283325,0,"Faroe Islands Shrimp Shark",family_relationship
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.8547138571739197,0,"Amy Wilson",family_relationship
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.8024675250053406,0,"7691",partnership
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.9444482326507568,0,"Keith Webb",membership
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.9519283771514893,0,"âaccelerate",membership
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.844477653503418,0,"327979",membership
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.9057588577270508,0,"414",membership
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.9585893750190735,0,"28422",membership
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.9003321528434753,0,"43185",membership
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.9407079815864563,0,"687028",membership
"9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6",0.8461251854896545,0,"Ocean Fisheries Llc",membership
"59",0.840580403804779,0,"Amy Wilson",family_relationship
"59",0.9838309288024902,0,"143129355",partnership
"59",0.06830000132322311,0,"American",ownership
"59",0.33880001306533813,0,"Kerala Market Corp Consulting",ownership
"59",0.03310000151395798,0,"Ocean Trawlers",ownership
"46510923",0.818007230758667,0,"pilot",membership
"46510923",0.8554577231407166,0,"9699687",membership
"46510923",0.8987324833869934,0,"9820523",ownership
"46510923",0.847009539604187,0,"6391",ownership
"46510923",0.8456985354423523,0,"Bryce Chavez",family_relationship
"46510923",0.889431357383728,0,"7680453",membership
"46510923",0.8879203796386719,0,"3127062",membership
"46510923",0.8544030785560608,0,"3190258",family_relationship
"pilot",0.8225443363189697,0,"9699687",membership
"Mar del Oeste Pic",0.9472155570983887,0,"31",ownership
"Mar del Oeste Pic",0.9047146439552307,0,"4526320",ownership
"Mar del Oeste Pic",0.8834657669067383,0,"69150209",partnership
"Mar del Oeste Pic",0.9058603048324585,0,"95",partnership
"Mar del Oeste Pic",0.8733912110328674,0,"âNoticesââ",ownership
"Mar del Oeste Pic",0.8613462448120117,0,"255â273",partnership
"Mar del Oeste Pic",0.8751236200332642,0,"165e0fe7-6725-4f4c-abc1-3ef485a939b0",family_relationship
"Mar del Oeste Pic",0.8739767670631409,1,"165e0fe7-6725-4f4c-abc1-3ef485a939b0",family_relationship
"Mar del Oeste Pic",0.8072362542152405,0,"Ocean Fisheries Llc",ownership
"Mar del Oeste Pic",0.829574704170227,1,"Ocean Fisheries Llc",partnership
"Mar del Oeste Pic",0.8226808905601501,2,"Ocean Fisheries Llc",family_relationship
"Mar del Oeste Pic",0.931653618812561,3,"Ocean Fisheries Llc",ownership
"Mar del Oeste Pic",0.8149286508560181,4,"Ocean Fisheries Llc",ownership
"Mar del Oeste Pic",0.8994059562683105,5,"Ocean Fisheries Llc",membership
"Mar del Oeste Pic",0.878373920917511,6,"Ocean Fisheries Llc",ownership
"Mar del Oeste Pic",0.8438337445259094,7,"Ocean Fisheries Llc",family_relationship
"Mar del Oeste Pic",0.8000482320785522,8,"Ocean Fisheries Llc",membership
"Mar del Oeste Pic",0.8532424569129944,9,"Ocean Fisheries Llc",ownership
"Mar del Oeste Pic",0.864769458770752,10,"Ocean Fisheries Llc",ownership
"Mar del Oeste Pic",0.8120923042297363,11,"Ocean Fisheries Llc",family_relationship
"Mar del Oeste Pic",0.9093854427337646,12,"Ocean Fisheries Llc",ownership
"Mar del Oeste Pic",0.8029226064682007,13,"Ocean Fisheries Llc",family_relationship
"Mar del Oeste Pic",0.893150806427002,0,"551",family_relationship
"Mar del Oeste Pic",0.8582982420921326,0,"97453782",family_relationship
"Mar del Oeste Pic",0.8175652623176575,0,"9a651d73-d88f-4f9c-9497-7321ef575c6f",family_relationship
"Mar del Oeste Pic",0.8203665614128113,0,"760079",partnership
"Mar del Oeste Pic",0.9365836381912231,0,"2198",family_relationship
"Mar del Oeste Pic",0.8340528011322021,0,"Mark Weiss",ownership
"Mar del Oeste Pic",0.9489467740058899,0,"9488645",membership
"Mar del Oeste Pic",0.8641015291213989,0,"ce0d446c-d08d-49a8-8aa2-e625ead63d0c",family_relationship
"Mar del Oeste Pic",0.893949568271637,0,"Gary Scott",ownership
"Mar del Oeste Pic",0.8561638593673706,0,"Fishing International",family_relationship
"Mar del Oeste Pic",0.9343155026435852,0,"ad8fe467-3759-4f53-bf6a-896a237d187f",membership
"Mar del Oeste Pic",0.8823181390762329,0,"SeaSpray Wave SRL Solutions",membership
"Mar del Oeste Pic",0.8967610001564026,1,"SeaSpray Wave SRL Solutions",partnership
"Mar del Oeste Pic",0.8203921318054199,2,"SeaSpray Wave SRL Solutions",ownership
"Mar del Oeste Pic",0.8051050305366516,3,"SeaSpray Wave SRL Solutions",membership
"Mar del Oeste Pic",0.8515556454658508,4,"SeaSpray Wave SRL Solutions",membership
"Mar del Oeste Pic",0.87308669090271,5,"SeaSpray Wave SRL Solutions",ownership
"Mar del Oeste Pic",0.850651741027832,6,"SeaSpray Wave SRL Solutions",partnership
"Mar del Oeste Pic",0.8045859932899475,7,"SeaSpray Wave SRL Solutions",family_relationship
"Mar del Oeste Pic",0.9370046257972717,8,"SeaSpray Wave SRL Solutions",membership
"Mar del Oeste Pic",0.9156424403190613,9,"SeaSpray Wave SRL Solutions",ownership
"Mar del Oeste Pic",0.8226770758628845,10,"SeaSpray Wave SRL Solutions",partnership
"Mar del Oeste Pic",0.8040128946304321,11,"SeaSpray Wave SRL Solutions",partnership
"Mar del Oeste Pic",0.8373503088951111,12,"SeaSpray Wave SRL Solutions",ownership
"Mar del Oeste Pic",0.8749732375144958,0,"âcollaborativeâ",ownership
"Mar del Oeste Pic",0.800049901008606,0,"903311212",family_relationship
"Mar del Oeste Pic",0.8232372403144836,1,"903311212",partnership
"Mar del Oeste Pic",0.8290507197380066,2,"903311212",membership
"Mar del Oeste Pic",0.8365035057067871,3,"903311212",family_relationship
"Mar del Oeste Pic",0.8589341640472412,4,"903311212",membership
"Mar del Oeste Pic",0.8677240014076233,5,"903311212",partnership
"Mar del Oeste Pic",0.8262119293212891,6,"903311212",partnership
"Mar del Oeste Pic",0.9063428044319153,7,"903311212",ownership
"Mar del Oeste Pic",0.8049389719963074,8,"903311212",ownership
"Mar del Oeste Pic",0.936663031578064,9,"903311212",membership
"Mar del Oeste Pic",0.9418166279792786,10,"903311212",ownership
"Mar del Oeste Pic",0.8466820120811462,11,"903311212",ownership
"Mar del Oeste Pic",0.803508460521698,12,"903311212",membership
"Mar del Oeste Pic",0.8042166233062744,13,"903311212",partnership
"Mar del Oeste Pic",0.8150660991668701,0,"7cc6bfba-4893-444b-a641-a7d0b48fa427",membership
"Mar del Oeste Pic",0.8475680947303772,0,"489",ownership
"Mar del Oeste Pic",0.8051614761352539,0,"Ray Howard",membership
"Mar del Oeste Pic",0.9170752167701721,0,"7691",ownership
"Mar del Oeste Pic",0.8930749893188477,0,"833355",family_relationship
"Mar del Oeste Pic",0.9510208964347839,0,"electric cars",membership
"Mar del Oeste Pic",0.8232775330543518,0,"77b46bc7-7e31-41a0-973c-e633011d21b0",family_relationship
"Mar del Oeste Pic",0.8803467750549316,0,"Amanda Mckenzie",partnership
"Mar del Oeste Pic",0.8240943551063538,1,"Amanda Mckenzie",membership
"Mar del Oeste Pic",0.8276031613349915,2,"Amanda Mckenzie",ownership
"Mar del Oeste Pic",0.8189124464988708,3,"Amanda Mckenzie",partnership
"Mar del Oeste Pic",0.8033739924430847,4,"Amanda Mckenzie",membership
"Mar del Oeste Pic",0.8145343065261841,0,"591787",partnership
"Mar del Oeste Pic",0.833405077457428,0,"png xi  Line",partnership
"Mar del Oeste Pic",0.8274997472763062,1,"png xi  Line",ownership
"Mar del Oeste Pic",0.8077069520950317,2,"png xi  Line",ownership
"Mar del Oeste Pic",0.8355562686920166,3,"png xi  Line",membership
"Mar del Oeste Pic",0.8985371589660645,4,"png xi  Line",membership
"Mar del Oeste Pic",0.8626411557197571,5,"png xi  Line",membership
"Mar del Oeste Pic",0.8466522693634033,6,"png xi  Line",membership
"Mar del Oeste Pic",0.8448461294174194,7,"png xi  Line",membership
"Mar del Oeste Pic",0.8272887468338013,8,"png xi  Line",membership
"Mar del Oeste Pic",0.8475788831710815,9,"png xi  Line",partnership
"Mar del Oeste Pic",0.8253255486488342,0,"Tammy Ryan",family_relationship
"Mar del Oeste Pic",0.8230242729187012,0,"abc12",family_relationship
"Mar del Oeste Pic",0.8891268968582153,0,"Linda Sherman",family_relationship
"Mar del Oeste Pic",0.9125901460647583,0,"Victoria Anderson",membership
"Mar del Oeste Pic",0.839865505695343,0,"Playa del Cielo Kga",family_relationship
"Mar del Oeste Pic",0.9199957847595215,0,"1214936",ownership
"Mar del Oeste Pic",0.8824277520179749,0,"Elijah Gordon",membership
"Mar del Oeste Pic",0.902209460735321,0,"262157542",ownership
"Mar del Oeste Pic",0.8147724866867065,0,"Brandy Williams",partnership
"Mar del Oeste Pic",0.8184390068054199,0,"Douglas Gillespie",ownership
"Mar del Oeste Pic",0.9320282936096191,0,"Danielle Camacho",membership
"Mar del Oeste Pic",0.8733335733413696,0,"Sierra Smith",membership
"Mar del Oeste Pic",0.9376210570335388,0,"Carl Lopez",partnership
"Mar del Oeste Pic",0.840083122253418,0,"23",membership
"Mar del Oeste Pic",0.8115633726119995,0,"5680682",family_relationship
"Mar del Oeste Pic",0.8120882511138916,0,"Seafood",membership
"Mar del Oeste Pic",0.879853367805481,0,"boatâs",membership
"Mar del Oeste Pic",0.852015495300293,0,"41695239",ownership
"Mar del Oeste Pic",0.8103436827659607,0,"Jeremy Norris",family_relationship
"Mar del Oeste Pic",0.8337100744247437,0,"Bruce Spears",membership
"Mar del Oeste Pic",0.9389966130256653,0,"Joshua Hammond",membership
"Mar del Oeste Pic",0.8181602954864502,0,"Amanda Gibson",membership
"Mar del Oeste Pic",0.890505850315094,0,"watercraft",family_relationship
"Mar del Oeste Pic",0.9175568222999573,0,"ordinary",partnership
"Mar del Oeste Pic",0.9095394611358643,1,"ordinary",membership
"Mar del Oeste Pic",0.9186211824417114,0,"Rapido beam",membership
"Mar del Oeste Pic",0.8190277814865112,0,"e916e286-85e5-4a43-b2ef-89ad5260ebdc",membership
"Mar del Oeste Pic",0.8563945293426514,0,"Madeline Collins",membership
"Mar del Oeste Pic",0.838402509689331,0,"76609426",membership
"Mar del Oeste Pic",0.9546552300453186,0,"55394387",partnership
"Mar del Oeste Pic",0.8118090629577637,0,"950ce1a6-a178-4e3e-9316-91ab7ca88664",membership
"Mar del Oeste Pic",0.8059713840484619,0,"111795162",ownership
"Mar del Oeste Pic",0.8027563691139221,0,"637608",membership
"Mar del Oeste Pic",0.8109838962554932,0,"Mrs. Katrina Williams",partnership
"Mar del Oeste Pic",0.8973260521888733,0,"341411",membership
"Mar del Oeste Pic",0.831599771976471,0,"West Bengal S.A. de C.V.",membership
"Mar del Oeste Pic",0.8264622092247009,1,"West Bengal S.A. de C.V.",partnership
"Mar del Oeste Pic",0.856843113899231,0,"979893388",membership
"Mar del Oeste Pic",0.8137117624282837,1,"979893388",ownership
"Mar del Oeste Pic",0.8361138105392456,2,"979893388",family_relationship
"Mar del Oeste Pic",0.8529781699180603,3,"979893388",membership
"Mar del Oeste Pic",0.8073796033859253,4,"979893388",membership
"Mar del Oeste Pic",0.8792328834533691,0,"krxd",family_relationship
"Mar del Oeste Pic",0.8462144732475281,0,"James Berry",ownership
"Mar del Oeste Pic",0.8179597854614258,0,"Viento y Mar BV",membership
"Mar del Oeste Pic",0.85362708568573,0,"Hannah Brown",membership
"Mar del Oeste Pic",0.8792238831520081,0,"f21800ca-b3c9-404b-8438-3d75ea84c409",family_relationship
"Mar del Oeste Pic",0.8926475644111633,0,"Lauren Garner",membership
"Mar del Oeste Pic",0.8007946014404297,0,"913428",partnership
"Mar del Oeste Pic",0.9076619148254395,0,"George Vance",membership
"Mar del Oeste Pic",0.26409998536109924,0,"40213337",ownership
"Mar del Oeste Pic",0.8219221234321594,0,"e678510b-947d-455a-8eb0-44d1009682ec",ownership
"Mar del Oeste Pic",0.8275976777076721,0,"d4947401-8ec7-48b9-a66f-45d983d59e0a",ownership
"Mar del Oeste Pic",0.8242594003677368,0,"William James",ownership
"Mar del Oeste Pic",0.8532807230949402,0,"Samuel Cross",membership
"Mar del Oeste Pic",0.9584523439407349,0,"Tristan Johnson",partnership
"Mar del Oeste Pic",0.8570942878723145,0,"James Horton",membership
"Mar del Oeste Pic",0.852556586265564,0,"288971672",ownership
"Mar del Oeste Pic",0.8651852607727051,0,"Thomas Morales",partnership
"Mar del Oeste Pic",0.8744365572929382,0,"432526990",partnership
"Mar del Oeste Pic",0.8155075311660767,0,"âHe",membership
"Mar del Oeste Pic",0.8840126991271973,0,"d025bbec-393d-4f51-94b3-01b77280ef31",membership
"Mar del Oeste Pic",0.8206036686897278,0,"43223",ownership
"Mar del Oeste Pic",0.846163272857666,0,"Kimberly Palmer",partnership
"Mar del Oeste Pic",0.9683510065078735,0,"John Conley",membership
"Mar del Oeste Pic",0.8357207179069519,0,"Karen Burns",partnership
"Mar del Oeste Pic",0.8353922367095947,0,"54217974",partnership
"Mar del Oeste Pic",0.8015553951263428,0,"trucking",membership
